branch,id_branch_base,date,hour,event_type,id_event,event,Placa,speed,time,lat,lon,name,odometer,id_truck,month,day_period,day_hour,region,state,city,road,odometer2,km_ran,base_speed
Fly Down,10101,2019-09-26,09:08:52,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PNA7404,65,00:00:06,-10.15186,-48.88417,Sendhil Ramamurthy,17822.7,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17822.7,0.0,60/80
Fly Down,10101,2019-09-26,09:08:53,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PNA7404,60,00:00:01,-10.15199,-48.88413,Sendhil Ramamurthy,17822.7,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17822.7,0.0,40/60
Fly Down,10101,2019-09-26,09:08:59,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PNA7404,60,00:00:02,-10.15282,-48.88388,Sendhil Ramamurthy,17822.7,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17822.7,0.0,40/60
Fly Down,10101,2019-09-26,09:09:01,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PNA7404,61,00:00:02,-10.1531,-48.88379,Sendhil Ramamurthy,17822.7,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17822.8,0.1,60/80
Fly Down,10101,2019-09-26,09:09:34,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNA7404,80,00:00:01,-10.15776,-48.88237,Sendhil Ramamurthy,17822.8,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17822.8,0.0,60/80
Fly Down,10101,2019-09-26,09:09:37,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,PNA7404,82,00:00:03,-10.15834,-48.8822,Sendhil Ramamurthy,17822.8,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17822.8,0.0,over 80
Fly Down,10101,2019-09-26,09:09:38,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNA7404,80,00:00:01,-10.15852,-48.88214,Sendhil Ramamurthy,17822.8,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17822.8,0.0,60/80
Fly Down,10101,2019-09-26,09:09:42,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNA7404,80,00:00:03,-10.15927,-48.88191,Sendhil Ramamurthy,17822.8,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17822.8,0.0,60/80
Fly Down,10101,2019-09-26,09:10:29,TELEMETRY,236,ABRUPT BRAKE,PNA7404,0,00:00:00,-10.1645,-48.88103,Sendhil Ramamurthy,17822.8,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17823.0,0.2,0/20
Fly Down,10101,2019-09-26,09:14:55,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PNA7404,64,00:00:16,-10.18209,-48.8803,Sendhil Ramamurthy,17823.0,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17823.1,0.1,60/80
Fly Down,10101,2019-09-26,09:15:05,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNA7404,80,00:00:01,-10.18387,-48.88022,Sendhil Ramamurthy,17823.1,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17823.1,0.0,60/80
Fly Down,10101,2019-09-26,09:15:08,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,PNA7404,82,00:00:03,-10.18447,-48.8802,Sendhil Ramamurthy,17823.1,APN8415,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,20406.9,2583.8,over 80
Fly Down,10101,2019-08-06,16:12:14,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PNA7404,68,00:00:02,-7.345758,-38.9392,Sendhil Ramamurthy,16701.7,APN8415,2019-08,Afternoon,16,Região Nordeste,Ceará,Milagres,Rodovia Santos Dumont,17503.3,801.6,60/80
Fly Down,10101,2019-07-25,12:34:19,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNA7404,79,00:00:10,-7.637884,-34.95812,Sendhil Ramamurthy,16444.3,APN8415,2019-07,Afternoon,12,Região Nordeste,Pernambuco,Goiana,Rodovia Governador Mário Covas,16650.5,206.2,60/80
Fly Down,10101,2019-07-15,06:33:15,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNA7404,63,00:00:01,-9.633613,-36.02961,Sendhil Ramamurthy,16122.5,APN8415,2019-07,Morning,6,Região Nordeste,Alagoas,Pilar,Rodovia Governador Mário Covas,16124.8,2.3,60/80
Fly Down,10101,2019-07-15,06:56:47,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNA7404,69,00:00:03,-9.780335,-36.10619,Sendhil Ramamurthy,16124.8,APN8415,2019-07,Morning,6,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,16156.6,31.8,60/80
Fly Down,10101,2019-07-15,14:32:23,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNA7404,73,00:00:28,-11.46278,-37.74096,Sendhil Ramamurthy,16156.6,APN8415,2019-07,Afternoon,14,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,16444.3,287.7,60/80
Fly Down,10101,2019-09-19,17:10:13,TELEMETRY,236,ABRUPT BRAKE,PNA7404,0,00:00:00,-16.41094,-48.99662,Sendhil Ramamurthy,17733.8,APN8415,2019-09,Afternoon,17,Região Centro-Oeste,Goiás,Goianápolis,Rodovia Transbrasilânia,17822.6,88.8,0/20
Fly Down,10101,2019-09-10,07:44:34,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNA7404,66,00:00:22,-11.46309,-37.73975,Sendhil Ramamurthy,17535.4,APN8415,2019-09,Morning,7,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,17733.8,198.4,60/80
Fly Down,10101,2019-09-09,12:08:50,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNA7404,64,00:00:02,-9.780072,-36.10621,Sendhil Ramamurthy,17503.3,APN8415,2019-09,Afternoon,12,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,17535.4,32.1,60/80
Fly Down,10101,2020-03-11,09:19:45,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNA7404,62,00:00:01,-3.710352,-39.56725,Sendhil Ramamurthy,20406.9,APN8415,2020-03,Morning,9,Região Nordeste,Ceará,Santa Bárbara,Avenida Antônio Barroso,0.0,0.0,60/80
Fly Down,10101,2019-07-05,18:47:13,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,01:11:01,-3.810674,-38.52435,Keanu Reeves,3224.6,FPO6358,2019-07,Night,18,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,18:47:13,TELEMETRY,237,DOWNHILL WITHOUT GEAR,POF5347,0,01:11:01,-3.810674,-38.52435,Keanu Reeves,3224.6,FPO6358,2019-07,Night,18,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,0/20
Fly Down,10101,2019-07-05,19:07:48,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:20:29,-3.810625,-38.52433,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:07:48,TELEMETRY,237,DOWNHILL WITHOUT GEAR,POF5347,0,00:20:29,-3.810625,-38.52433,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,0/20
Fly Down,10101,2019-07-05,19:21:37,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:13:37,-3.810655,-38.5244,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:21:37,TELEMETRY,237,DOWNHILL WITHOUT GEAR,POF5347,0,00:13:37,-3.810655,-38.5244,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,0/20
Fly Down,10101,2019-07-05,19:22:40,TELEMETRY,237,DOWNHILL WITHOUT GEAR,POF5347,0,00:00:20,-3.810656,-38.52431,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,0/20
Fly Down,10101,2019-07-05,19:31:29,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:09:05,-3.810688,-38.52436,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:34:04,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:00:09,-3.810712,-38.52437,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:42:53,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:07:40,-3.810602,-38.52429,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:44:22,TELEMETRY,237,DOWNHILL WITHOUT GEAR,POF5347,0,00:00:51,-3.810681,-38.52434,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,0/20
Fly Down,10101,2019-07-05,19:45:14,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:01:39,-3.810687,-38.52438,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:45:42,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:00:05,-3.810678,-38.5244,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:46:55,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:00:04,-3.810698,-38.52438,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:52:38,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:00:08,-3.810783,-38.52433,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:53:19,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POF5347,85,00:00:07,-3.810696,-38.52436,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,over 80
Fly Down,10101,2019-07-05,19:54:09,TELEMETRY,237,DOWNHILL WITHOUT GEAR,POF5347,0,00:00:53,-3.810697,-38.52437,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,0/20
Fly Down,10101,2019-07-05,19:57:50,TELEMETRY,237,DOWNHILL WITHOUT GEAR,POF5347,0,00:03:09,-3.810683,-38.52432,Keanu Reeves,3224.6,FPO6358,2019-07,Night,19,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3224.6,0.0,0/20
Fly Down,10101,2019-07-05,20:01:14,TELEMETRY,237,DOWNHILL WITHOUT GEAR,POF5347,0,00:01:26,-3.8104,-38.52426,Keanu Reeves,3224.6,FPO6358,2019-07,Night,20,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,3225.4,0.8,0/20
Fly Down,10101,2020-02-26,02:03:00,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,POF5347,62,00:00:01,-3.740605,-38.73613,Keanu Reeves,6729.2,FPO6358,2020-02,Mid_night,2,Região Nordeste,Ceará,Caucaia,BR-222,0.0,0.0,60/80
Fly Down,10101,2019-07-08,08:42:13,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMZ8653,73,00:00:07,-11.46251,-37.73759,Steve Reeves,30301.7,ZPM9664,2019-07,Morning,8,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,30617.2,315.5,60/80
Fly Down,10101,2019-07-02,14:36:28,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ8653,76,00:00:12,-5.504372,-37.1383,Steve Reeves,30151.7,ZPM9664,2019-07,Afternoon,14,Região Nordeste,Rio Grande do Norte,Assu,BR-304,30301.7,150.0,60/80
Fly Down,10101,2019-07-26,07:29:44,TELEMETRY,236,ABRUPT BRAKE,ORY1275,0,00:00:00,-3.759669,-38.50447,Steve Reeves,40702.4,YOR2286,2019-07,Morning,7,Região Nordeste,Ceará,Fortaleza,Avenida Governador Raul Barbosa,40739.1,36.7,0/20
Track Sun,10117,2019-07-10,13:20:13,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYX9848,71,00:00:01,-9.623071,-48.42029,Simon Rex,50635.3,XHY10859,2019-07,Afternoon,13,Região Norte,Tocantins,Miracema do Tocantins,TO-445,50733.5,98.2,60/80
Track Sun,10117,2019-08-30,06:49:32,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYX9848,52,00:00:02,-12.11741,-38.39327,Simon Rex,51378.8,XHY10859,2019-08,Morning,6,Região Nordeste,Bahia,Alagoinhas,Rodovia Governador Mário Covas,51393.9,15.1,40/60
Track Sun,10117,2019-08-30,10:37:36,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,HYX9848,80,00:00:01,-11.31648,-37.53544,Simon Rex,51393.9,XHY10859,2019-08,Morning,10,Região Nordeste,Sergipe,Santa Luzia do Itanhy,Rodovia Governador Mário Covas,51838.3,444.4,60/80
Track Sun,10117,2019-08-24,14:24:43,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYX9848,75,00:00:09,-11.46269,-37.73791,Simon Rex,51274.7,XHY10859,2019-08,Afternoon,14,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,51378.8,104.1,60/80
Track Sun,10117,2019-08-24,07:07:57,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYX9848,68,00:00:08,-9.781004,-36.10612,Simon Rex,51242.8,XHY10859,2019-08,Morning,7,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,51274.7,31.9,60/80
Track Sun,10117,2019-11-16,08:02:26,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYX9848,72,00:00:02,-8.315939,-34.99914,Simon Rex,51838.3,XHY10859,2019-11,Morning,8,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,51838.3,0.0,60/80
Track Sun,10117,2019-11-16,08:02:34,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYX9848,62,00:00:06,-8.317171,-34.99914,Simon Rex,51838.3,XHY10859,2019-11,Morning,8,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,52477.9,639.6,60/80
Track Sun,10117,2020-01-25,05:57:59,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYX9848,72,00:00:04,-11.46229,-37.73712,Simon Rex,52477.9,XHY10859,2020-01,Mid_night,5,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,52634.5,156.6,60/80
Track Sun,10117,2020-02-04,06:47:32,TELEMETRY,236,ABRUPT BRAKE,HYX9848,0,00:00:00,-7.869523,-34.90679,Simon Rex,52634.5,XHY10859,2020-02,Morning,6,Região Nordeste,Pernambuco,Igarassu,BR-101,52650.3,15.8,0/20
Track Sun,10117,2020-02-17,16:33:11,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYX9848,51,00:00:02,-5.864529,-35.34372,Simon Rex,52769.4,XHY10859,2020-02,Afternoon,16,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,0.0,0.0,40/60
Go Now,10104,2019-10-14,13:44:40,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORS1874,42,00:00:05,-1.37139,-48.41964,Ryan Reynolds,25504.4,SOR2885,2019-10,Afternoon,13,Região Norte,Pará,Ananindeua,Rodovia Mário Covas,25925.4,421.0,40/60
Go Now,10104,2019-10-02,11:56:11,TELEMETRY,236,ABRUPT BRAKE,ORS1874,0,00:00:00,-1.366046,-48.36661,Ryan Reynolds,25381.0,SOR2885,2019-10,Morning,11,Região Norte,Pará,Ananindeua,Avenida Fernando Guilhon,25479.9,98.9,0/20
Track Sun,10117,2019-07-04,12:31:36,TELEMETRY,236,ABRUPT BRAKE,NQT0374,0,00:00:00,-8.076788,-34.97315,Jonathan Rhys-Meyers,85190.9,TNQ1385,2019-07,Afternoon,12,Região Nordeste,Pernambuco,Recife,Rodovia Luiz Gonzaga,85560.3,369.4,0/20
Track Sun,10117,2019-07-27,14:39:23,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,NQT0374,60,00:00:01,-8.138795,-35.37536,Jonathan Rhys-Meyers,85560.3,TNQ1385,2019-07,Afternoon,14,Região Nordeste,Pernambuco,Pombos,Rodovia Luiz Gonzaga,85593.2,32.9,40/60
Track Sun,10117,2019-07-30,07:25:59,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,NQT0374,60,00:00:02,-8.372369,-36.6438,Jonathan Rhys-Meyers,85593.2,TNQ1385,2019-07,Morning,7,Região Nordeste,Pernambuco,Sanharó,BR-232,86648.1,1054.9,40/60
Track Sun,10117,2019-10-15,18:13:01,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,NQT0374,64,00:00:02,-8.31491,-34.99926,Jonathan Rhys-Meyers,86648.1,TNQ1385,2019-10,Night,18,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,86661.8,13.7,60/80
Track Sun,10117,2020-02-03,18:02:07,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,NUS8998,63,00:00:01,-8.315856,-34.99915,Jonathan Rhys-Meyers,60331.2,SNU99109,2020-02,Night,18,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,60509.9,178.7,60/80
Fly Down,10101,2019-08-12,13:51:23,TELEMETRY,236,ABRUPT BRAKE,POS5747,0,00:00:00,-15.81605,-47.94963,Patrick Ribbsaeter,3834.1,SPO6758,2019-08,Afternoon,13,Região Centro-Oeste,Distrito Federal,SIA,Estrada Parque Indústria e Abastecimento,0.0,0.0,0/20
Fly Down,10101,2019-09-09,06:59:37,TELEMETRY,236,ABRUPT BRAKE,POS5507,0,00:00:00,-10.20039,-48.56024,Patrick Ribbsaeter,3798.5,SPO6518,2019-09,Morning,6,Região Norte,Tocantins,Porto Nacional,N/D,4069.0,270.5,0/20
Fly Down,10101,2019-09-05,09:52:57,TELEMETRY,236,ABRUPT BRAKE,POS5507,0,00:00:00,-10.14557,-48.8861,Patrick Ribbsaeter,3793.6,SPO6518,2019-09,Morning,9,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,3798.5,4.9,0/20
Track Sun,10117,2019-09-06,07:27:46,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HZA1221,64,00:00:03,-9.78034,-36.10621,Thiago Ribeiro ,73036.9,AHZ2232,2019-09,Morning,7,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,73067.8,30.9,60/80
Track Sun,10117,2019-09-07,06:14:05,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HZA1221,65,00:00:17,-11.46308,-37.73909,Thiago Ribeiro ,73067.8,AHZ2232,2019-09,Morning,6,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,146702.1,73634.3,60/80
Track Sun,10117,2019-08-13,11:00:38,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HXP9585,73,00:00:05,-9.910707,-36.32846,Thiago Ribeiro ,91512.0,PHX10596,2019-08,Morning,11,Região Nordeste,Alagoas,Teotônio Vilela,Rodovia Governador Mário Covas,91583.8,71.8,60/80
Track Sun,10117,2019-08-08,14:42:27,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HXP9585,62,00:00:02,-9.780129,-36.10621,Thiago Ribeiro ,91395.2,PHX10596,2019-08,Afternoon,14,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,91512.0,116.8,60/80
Track Sun,10117,2019-08-17,07:03:37,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HZA1221,69,00:00:11,-9.781749,-36.1061,Thiago Ribeiro ,72756.4,AHZ2232,2019-08,Morning,7,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,72787.0,30.6,60/80
Track Sun,10117,2019-08-17,14:47:16,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HZA1221,67,00:00:03,-11.46214,-37.7369,Thiago Ribeiro ,72787.0,AHZ2232,2019-08,Afternoon,14,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,73036.9,249.9,60/80
Track Sun,10117,2019-07-22,07:52:14,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HXP9585,70,00:00:06,-11.46312,-37.73966,Thiago Ribeiro ,91107.5,PHX10596,2019-07,Morning,7,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,91395.2,287.7,60/80
Track Sun,10117,2019-09-25,11:23:26,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POF5267,72,00:00:11,-8.317207,-34.99914,Caco Ricci,7235.7,FPO6278,2019-09,Morning,11,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,7525.9,290.2,60/80
Track Sun,10117,2019-09-26,10:40:33,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2843,76,00:00:13,-8.31726,-34.99914,Caco Ricci,41284.1,ROR3854,2019-09,Morning,10,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,42747.7,1463.6,60/80
Track Sun,10117,2019-09-20,11:15:01,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2843,73,00:00:01,-8.315313,-34.9992,Caco Ricci,41142.0,ROR3854,2019-09,Morning,11,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,41142.0,0.0,60/80
Track Sun,10117,2019-09-20,11:15:05,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2843,70,00:00:02,-8.316004,-34.99915,Caco Ricci,41142.0,ROR3854,2019-09,Morning,11,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,41142.1,0.1,60/80
Track Sun,10117,2019-09-20,11:15:11,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2843,74,00:00:04,-8.317084,-34.99915,Caco Ricci,41142.1,ROR3854,2019-09,Morning,11,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,41284.1,142.0,60/80
Track Sun,10117,2020-02-13,09:47:27,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POF5277,66,00:00:03,-8.31596,-34.99915,Caco Ricci,10479.7,FPO6288,2020-02,Morning,9,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,10506.7,27.0,60/80
Track Sun,10117,2020-02-14,11:16:33,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POF5277,70,00:00:10,-8.317301,-34.99914,Caco Ricci,10506.7,FPO6288,2020-02,Morning,11,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,10595.2,88.5,60/80
Track Sun,10117,2020-02-26,11:53:57,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POF5277,78,00:00:02,-7.84871,-35.23608,Caco Ricci,10719.6,FPO6288,2020-02,Morning,11,Região Nordeste,Pernambuco,Carpina,BR-408,10721.5,1.9,60/80
Track Sun,10117,2020-02-26,12:11:06,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POF5277,78,00:00:01,-7.948143,-35.11126,Caco Ricci,10721.5,FPO6288,2020-02,Afternoon,12,Região Nordeste,Pernambuco,Paudalho,BR-408,10766.3,44.8,60/80
Track Sun,10117,2020-02-28,10:32:54,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POF5277,66,00:00:14,-8.316785,-34.99913,Caco Ricci,10766.3,FPO6288,2020-02,Morning,10,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada do Sol,10898.3,132.0,60/80
Track Sun,10117,2020-03-12,02:25:26,TELEMETRY,236,ABRUPT BRAKE,POF5277,0,00:00:00,-8.097951,-35.02058,Caco Ricci,10986.4,FPO6288,2020-03,Mid_night,2,Região Nordeste,Pernambuco,Jaboatão dos Guararapes,Rua Estrada da Luz,0.0,0.0,0/20
Track Sun,10117,2020-03-05,12:15:17,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POF5277,63,00:00:01,-8.315914,-34.99915,Caco Ricci,10898.3,FPO6288,2020-03,Afternoon,12,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,10964.6,66.3,60/80
